text,sentiment,score
"If you are willing to have a mosaic countertop, with fitted seams or pieces held together with grout and glue, you could have a granite countertop.",Neutral,0.0
"It takes some hunting, but you could get a new or hardly used granite countertop for half the price of a new one.",Positive,0.6666666865348816
I'm actually a speech pathologist i graduated from baylor university with my bachelor's degree from the older clinic setting and been practicing for about 15 years,Positive,0.6666666865348816
the other center was great however this Center allows more space and more equipment to provide for specialized services,Positive,1.6666666269302368
I absolutely love speech-language pathology,Positive,1.6666666269302368
"If you're eating too large of amounts, it will slow the process of digestion and maybe causing your stomach pain.",Neutral,0.0
"Maybe stick to a more bland diet, don't eat too much at a meal.",Negative,-0.3333333432674408
"So the things like transparency, ethics, responsibility-- those are the things, at least we see in our data, that are rising in importance and are actually becoming key determinants to consumers making purchase decisions.",Positive,0.3333333432674408
They're going to actively seek out and look for brands that deliver on their promises.,Neutral,0.0
"Once it's all mixed in, you are going to pop it into the oven for 45 minutes and stir it every 15 minutes",Neutral,0.0
Now just mix the caramel with the popcorn in really well,Positive,1.3333333730697632
"This is a super simple, but yummy treat",Positive,1.6666666269302368
"While that's baking in the oven, let's make our s'mores dip",Positive,0.6666666865348816
"So you want to make sure to preheat your oven to 450 degrees, then you can stick in your cute, little treats and let them sit in there for 7-9 minutes",Positive,1.3333333730697632
Until they look a nice golden-brown color,Positive,1.6666666269302368
"So they may be doing it on a connected TV, that’s one type of viewing experience, versus on a laptop versus a mobile phone.",Positive,0.3333333432674408
"Are you a wicked lukewarm Christian, who has fellowship with ungodly people, and does not proclaim Jesus, who does not stand for truth?",Negative,-2.0
"How is it that Christians are able to hang-out and associate with unbelievers and ungodly and lukewarm Christians, but do not even mention JESUS?",Negative,-1.6666666269302368
"We will STAND for the namesake of Jesus and righteousness, because without righteousness no person will make it into the Kingdom of Heaven.",Positive,0.3333333432674408
"OR you will be of the world, loved by the world, but NOT accepted by Jesus Christ, and you have no life.",Negative,-1.3333333730697632
We've got some DECA reminders for you! It's that time of the year again,Positive,2.0
Tickets are going to be just $1 and we are going on that Friday lunch and at the door,Positive,1.0
"On Friday, October 26th, we're going to be watching Muppet's Most Wanted",Positive,1.3333333730697632
"WRLC is going to be November 13-16th in Anaheim, California",Positive,1.0
"Now remember, we will be selling donuts on Friday in the morning as well as Frappuchinos",Positive,1.3333333730697632
You don't want to miss that,Positive,2.3333332538604736
"This is going to be our very first conference, and we will have tons of leadership training and fun",Positive,2.3333332538604736
Pay it as soon as possible,Positive,2.3333332538604736
"DECA members, don't forget that membership fee",Positive,0.3333333432674408
"So to recap, its a defense mechanism that your brain tells your body to produce to help expel certain products inside your lungs or inside your throat so you can get rid of them faster and to help speed you on to a more healthier, happy self.",Neutral,0.0
Also you'll find that mucous production increases when you have a sore throat.,Neutral,0.0
""" and I say, ""I'm a Youtuber,"" and they'd say, ""Oh, really",Neutral,0.0
"because I was very excited and very proud of it at the time and I still of course am but when people would ask me, ""What do you do",Positive,2.6666667461395264
""" I'd say, ""Charisma On Command,"" and they'd say, ""Oh, cool,"" and I go, ""Yup, it is cool",Positive,1.0
And that was because I wanted my success to speak for me,Positive,1.0
"If not, it's one of the first things we cover on our newsletter which is constantly what I'm talking about at the end of our videos",Positive,0.6666666865348816
So solution here is — I believe there's an article that I will link to in the description,Positive,0.3333333432674408
